true_binary_position:
11

{'sorted_evidence': 21045546.765299998, 'sorted_binaries': [0, 0, 0, 0, 0, 0, 0, 0, 0], 'Log-10 sorted evidence': 48459162.255688839, 'sorted_posteriors': 0.0}
{'sorted_evidence': 21050110.976630002, 'sorted_binaries': [0, 0, 0, 1, 0, 1, 1, 0, 0], 'Log-10 sorted evidence': 48469671.740658581, 'sorted_posteriors': 0.0}
{'sorted_evidence': 21050126.085179999, 'sorted_binaries': [0, 0, 1, 1, 0, 1, 0, 0, 0], 'Log-10 sorted evidence': 48469706.529380582, 'sorted_posteriors': 0.0}
{'sorted_evidence': 21050153.19362, 'sorted_binaries': [0, 1, 1, 0, 0, 0, 0, 0, 0], 'Log-10 sorted evidence': 48469768.94887042, 'sorted_posteriors': 0.0}
{'sorted_evidence': 21050170.969439998, 'sorted_binaries': [0, 0, 0, 1, 0, 1, 0, 1, 0], 'Log-10 sorted evidence': 48469809.879208565, 'sorted_posteriors': 0.0}
{'sorted_evidence': 21050188.147490002, 'sorted_binaries': [0, 1, 0, 0, 0, 0, 0, 1, 0], 'Log-10 sorted evidence': 48469849.433130436, 'sorted_posteriors': 0.0}
{'sorted_evidence': 21050188.826090001, 'sorted_binaries': [1, 0, 1, 0, 0, 1, 0, 0, 0], 'Log-10 sorted evidence': 48469850.995664671, 'sorted_posteriors': 0.0}
{'sorted_evidence': 21050189.073200002, 'sorted_binaries': [1, 0, 0, 0, 0, 1, 1, 0, 0], 'Log-10 sorted evidence': 48469851.564656481, 'sorted_posteriors': 0.0}
{'sorted_evidence': 21050196.620949998, 'sorted_binaries': [0, 0, 1, 0, 0, 0, 0, 1, 0], 'Log-10 sorted evidence': 48469868.943993106, 'sorted_posteriors': 0.0}
{'sorted_evidence': 21050211.286059998, 'sorted_binaries': [1, 1, 0, 0, 0, 1, 0, 0, 0], 'Log-10 sorted evidence': 48469902.711656779, 'sorted_posteriors': 0.0}
{'sorted_evidence': 21050249.066009998, 'sorted_binaries': [1, 0, 0, 0, 0, 1, 0, 1, 0], 'Log-10 sorted evidence': 48469989.703206465, 'sorted_posteriors': 0.0}
{'sorted_evidence': 21050291.214929998, 'sorted_binaries': [0, 1, 0, 0, 0, 0, 1, 0, 0], 'Log-10 sorted evidence': 48470086.754681341, 'sorted_posteriors': 0.0}
{'sorted_evidence': 21050301.437249999, 'sorted_binaries': [0, 0, 1, 0, 0, 0, 1, 0, 0], 'Log-10 sorted evidence': 48470110.292442992, 'sorted_posteriors': 0.0}
{'sorted_evidence': 21050363.349040002, 'sorted_binaries': [1, 0, 0, 1, 1, 1, 0, 0, 0], 'Log-10 sorted evidence': 48470252.849607728, 'sorted_posteriors': 0.0}
{'sorted_evidence': 21050376.587120004, 'sorted_binaries': [0, 0, 0, 1, 0, 1, 0, 0, 1], 'Log-10 sorted evidence': 48470283.331413403, 'sorted_posteriors': 0.0}
{'sorted_evidence': 21050383.073600002, 'sorted_binaries': [0, 0, 0, 0, 0, 0, 1, 1, 0], 'Log-10 sorted evidence': 48470298.267085552, 'sorted_posteriors': 0.0}
{'sorted_evidence': 21050384.941550002, 'sorted_binaries': [0, 1, 0, 1, 1, 0, 0, 0, 0], 'Log-10 sorted evidence': 48470302.568199374, 'sorted_posteriors': 0.0}
{'sorted_evidence': 21050391.398480002, 'sorted_binaries': [0, 1, 0, 0, 0, 0, 0, 0, 1], 'Log-10 sorted evidence': 48470317.435830139, 'sorted_posteriors': 0.0}
{'sorted_evidence': 21050398.137840003, 'sorted_binaries': [0, 0, 1, 0, 0, 0, 0, 0, 1], 'Log-10 sorted evidence': 48470332.953780018, 'sorted_posteriors': 0.0}
{'sorted_evidence': 21050409.701099999, 'sorted_binaries': [0, 0, 1, 1, 1, 0, 0, 0, 0], 'Log-10 sorted evidence': 48470359.579170108, 'sorted_posteriors': 0.0}
{'sorted_evidence': 21050448.887933999, 'sorted_binaries': [1, 0, 1, 0, 1, 0, 0, 0, 0], 'Log-10 sorted evidence': 48470449.810189918, 'sorted_posteriors': 0.0}
{'sorted_evidence': 21050454.683690004, 'sorted_binaries': [1, 0, 0, 0, 0, 1, 0, 0, 1], 'Log-10 sorted evidence': 48470463.155411303, 'sorted_posteriors': 0.0}
{'sorted_evidence': 21050456.090159997, 'sorted_binaries': [0, 0, 0, 1, 1, 0, 0, 1, 0], 'Log-10 sorted evidence': 48470466.39392814, 'sorted_posteriors': 0.0}
{'sorted_evidence': 21050469.977304, 'sorted_binaries': [1, 1, 0, 0, 1, 0, 0, 0, 0], 'Log-10 sorted evidence': 48470498.370258905, 'sorted_posteriors': 0.0}
{'sorted_evidence': 21050486.465810001, 'sorted_binaries': [0, 0, 0, 0, 0, 0, 0, 1, 1], 'Log-10 sorted evidence': 48470536.33644703, 'sorted_posteriors': 0.0}
{'sorted_evidence': 21050514.028994001, 'sorted_binaries': [1, 0, 0, 0, 1, 0, 0, 1, 0], 'Log-10 sorted evidence': 48470599.803023621, 'sorted_posteriors': 0.0}
{'sorted_evidence': 21050561.42966, 'sorted_binaries': [0, 0, 0, 0, 0, 0, 1, 0, 1], 'Log-10 sorted evidence': 48470708.947090551, 'sorted_posteriors': 0.0}
{'sorted_evidence': 21050567.656539999, 'sorted_binaries': [0, 0, 0, 1, 1, 0, 1, 0, 0], 'Log-10 sorted evidence': 48470723.285011612, 'sorted_posteriors': 0.0}
{'sorted_evidence': 21050611.63625, 'sorted_binaries': [0, 1, 0, 0, 0, 1, 1, 0, 0], 'Log-10 sorted evidence': 48470824.552036256, 'sorted_posteriors': 0.0}
{'sorted_evidence': 21050618.07587, 'sorted_binaries': [0, 0, 1, 0, 0, 1, 1, 0, 0], 'Log-10 sorted evidence': 48470839.379809268, 'sorted_posteriors': 0.0}
{'sorted_evidence': 21050625.595373999, 'sorted_binaries': [1, 0, 0, 0, 1, 0, 1, 0, 0], 'Log-10 sorted evidence': 48470856.694107085, 'sorted_posteriors': 0.0}
{'sorted_evidence': 21050638.889310002, 'sorted_binaries': [0, 1, 1, 0, 0, 1, 0, 0, 0], 'Log-10 sorted evidence': 48470887.304525957, 'sorted_posteriors': 0.0}
{'sorted_evidence': 21050656.32299, 'sorted_binaries': [0, 0, 0, 1, 1, 0, 0, 0, 1], 'Log-10 sorted evidence': 48470927.447057635, 'sorted_posteriors': 0.0}
{'sorted_evidence': 21050671.62906, 'sorted_binaries': [0, 1, 0, 0, 0, 1, 0, 1, 0], 'Log-10 sorted evidence': 48470962.690586247, 'sorted_posteriors': 0.0}
{'sorted_evidence': 21050675.436719999, 'sorted_binaries': [0, 0, 0, 0, 0, 1, 1, 1, 0], 'Log-10 sorted evidence': 48470971.458047397, 'sorted_posteriors': 0.0}
{'sorted_evidence': 21050678.068680003, 'sorted_binaries': [0, 0, 1, 0, 0, 1, 0, 1, 0], 'Log-10 sorted evidence': 48470977.518359274, 'sorted_posteriors': 0.0}
{'sorted_evidence': 21050714.261824001, 'sorted_binaries': [1, 0, 0, 0, 1, 0, 0, 0, 1], 'Log-10 sorted evidence': 48471060.856153108, 'sorted_posteriors': 0.0}
{'sorted_evidence': 21050773.418749999, 'sorted_binaries': [0, 0, 1, 1, 1, 1, 0, 0, 0], 'Log-10 sorted evidence': 48471197.07000906, 'sorted_posteriors': 0.0}
{'sorted_evidence': 21050786.17506, 'sorted_binaries': [0, 1, 0, 1, 1, 1, 0, 0, 0], 'Log-10 sorted evidence': 48471226.442498311, 'sorted_posteriors': 0.0}
{'sorted_evidence': 21050851.440810002, 'sorted_binaries': [0, 0, 0, 1, 1, 1, 0, 1, 0], 'Log-10 sorted evidence': 48471376.722441345, 'sorted_posteriors': 0.0}
{'sorted_evidence': 21050873.083109997, 'sorted_binaries': [1, 0, 1, 0, 1, 1, 0, 0, 0], 'Log-10 sorted evidence': 48471426.555678695, 'sorted_posteriors': 0.0}
{'sorted_evidence': 21050877.246740002, 'sorted_binaries': [0, 1, 0, 0, 0, 1, 0, 0, 1], 'Log-10 sorted evidence': 48471436.142791077, 'sorted_posteriors': 0.0}
{'sorted_evidence': 21050882.051540002, 'sorted_binaries': [0, 0, 0, 0, 0, 1, 1, 0, 1], 'Log-10 sorted evidence': 48471447.206251934, 'sorted_posteriors': 0.0}
{'sorted_evidence': 21050883.686360002, 'sorted_binaries': [0, 0, 1, 0, 0, 1, 0, 0, 1], 'Log-10 sorted evidence': 48471450.97056409, 'sorted_posteriors': 0.0}
{'sorted_evidence': 21050894.172480002, 'sorted_binaries': [1, 1, 0, 0, 1, 1, 0, 0, 0], 'Log-10 sorted evidence': 48471475.11574769, 'sorted_posteriors': 0.0}
{'sorted_evidence': 21050895.154630002, 'sorted_binaries': [0, 0, 0, 1, 1, 1, 1, 0, 0], 'Log-10 sorted evidence': 48471477.377231635, 'sorted_posteriors': 0.0}
{'sorted_evidence': 21050898.951154001, 'sorted_binaries': [0, 1, 1, 0, 1, 0, 0, 0, 0], 'Log-10 sorted evidence': 48471486.119051203, 'sorted_posteriors': 0.0}
{'sorted_evidence': 21050932.341310002, 'sorted_binaries': [1, 0, 0, 0, 1, 1, 0, 1, 0], 'Log-10 sorted evidence': 48471563.002726659, 'sorted_posteriors': 0.0}
{'sorted_evidence': 21050936.203163996, 'sorted_binaries': [0, 1, 0, 0, 1, 0, 0, 1, 0], 'Log-10 sorted evidence': 48471571.894974098, 'sorted_posteriors': 0.0}
{'sorted_evidence': 21050944.013383999, 'sorted_binaries': [0, 0, 1, 0, 1, 0, 0, 1, 0], 'Log-10 sorted evidence': 48471589.878670253, 'sorted_posteriors': 0.0}
{'sorted_evidence': 21050948.392379999, 'sorted_binaries': [1, 0, 0, 0, 1, 1, 1, 0, 0], 'Log-10 sorted evidence': 48471599.961681165, 'sorted_posteriors': 0.0}
{'sorted_evidence': 21050969.836000003, 'sorted_binaries': [0, 0, 0, 0, 0, 1, 0, 1, 1], 'Log-10 sorted evidence': 48471649.337440923, 'sorted_posteriors': 0.0}
{'sorted_evidence': 21051047.769543998, 'sorted_binaries': [0, 1, 0, 0, 1, 0, 1, 0, 0], 'Log-10 sorted evidence': 48471828.786057569, 'sorted_posteriors': 0.0}
{'sorted_evidence': 21051055.579763997, 'sorted_binaries': [0, 0, 1, 0, 1, 0, 1, 0, 0], 'Log-10 sorted evidence': 48471846.769753717, 'sorted_posteriors': 0.0}
{'sorted_evidence': 21051057.058490001, 'sorted_binaries': [0, 0, 0, 1, 1, 1, 0, 0, 1], 'Log-10 sorted evidence': 48471850.174646169, 'sorted_posteriors': 0.0}
{'sorted_evidence': 21051136.435993999, 'sorted_binaries': [0, 1, 0, 0, 1, 0, 0, 0, 1], 'Log-10 sorted evidence': 48472032.948103592, 'sorted_posteriors': 0.0}
{'sorted_evidence': 21051137.95899, 'sorted_binaries': [1, 0, 0, 0, 1, 1, 0, 0, 1], 'Log-10 sorted evidence': 48472036.454931483, 'sorted_posteriors': 0.0}
{'sorted_evidence': 21051140.081033997, 'sorted_binaries': [0, 0, 0, 0, 1, 0, 1, 1, 0], 'Log-10 sorted evidence': 48472041.341118358, 'sorted_posteriors': 0.0}
{'sorted_evidence': 21051144.246214002, 'sorted_binaries': [0, 0, 1, 0, 1, 0, 0, 0, 1], 'Log-10 sorted evidence': 48472050.931799747, 'sorted_posteriors': 0.0}
{'sorted_evidence': 21051234.662363999, 'sorted_binaries': [0, 0, 0, 0, 1, 0, 0, 1, 1], 'Log-10 sorted evidence': 48472259.122678891, 'sorted_posteriors': 0.0}
{'sorted_evidence': 21051318.437093999, 'sorted_binaries': [0, 0, 0, 0, 1, 0, 1, 0, 1], 'Log-10 sorted evidence': 48472452.021123365, 'sorted_posteriors': 0.0}
{'sorted_evidence': 21051323.146329999, 'sorted_binaries': [0, 1, 1, 0, 1, 1, 0, 0, 0], 'Log-10 sorted evidence': 48472462.864539973, 'sorted_posteriors': 0.0}
{'sorted_evidence': 21051354.515479997, 'sorted_binaries': [0, 1, 0, 0, 1, 1, 0, 1, 0], 'Log-10 sorted evidence': 48472535.094677143, 'sorted_posteriors': 0.0}
{'sorted_evidence': 21051362.3257, 'sorted_binaries': [0, 0, 1, 0, 1, 1, 0, 1, 0], 'Log-10 sorted evidence': 48472553.078373291, 'sorted_posteriors': 0.0}
{'sorted_evidence': 21051370.566549998, 'sorted_binaries': [0, 1, 0, 0, 1, 1, 1, 0, 0], 'Log-10 sorted evidence': 48472572.053631648, 'sorted_posteriors': 0.0}
{'sorted_evidence': 21051378.376770001, 'sorted_binaries': [0, 0, 1, 0, 1, 1, 1, 0, 0], 'Log-10 sorted evidence': 48472590.037327804, 'sorted_posteriors': 0.0}
{'sorted_evidence': 21051441.960050002, 'sorted_binaries': [0, 0, 0, 0, 1, 1, 1, 1, 0], 'Log-10 sorted evidence': 48472736.443240494, 'sorted_posteriors': 0.0}
{'sorted_evidence': 21051499.743050002, 'sorted_binaries': [1, 0, 1, 1, 0, 0, 0, 0, 0], 'Log-10 sorted evidence': 48472869.493514925, 'sorted_posteriors': 0.0}
{'sorted_evidence': 21051508.261150002, 'sorted_binaries': [1, 1, 0, 1, 0, 0, 0, 0, 0], 'Log-10 sorted evidence': 48472889.107165009, 'sorted_posteriors': 0.0}
{'sorted_evidence': 21051550.280660003, 'sorted_binaries': [1, 0, 0, 1, 0, 0, 0, 1, 0], 'Log-10 sorted evidence': 48472985.860662349, 'sorted_posteriors': 0.0}
{'sorted_evidence': 21051560.133159999, 'sorted_binaries': [0, 1, 0, 0, 1, 1, 0, 0, 1], 'Log-10 sorted evidence': 48473008.546881966, 'sorted_posteriors': 0.0}
{'sorted_evidence': 21051567.943380002, 'sorted_binaries': [0, 0, 1, 0, 1, 1, 0, 0, 1], 'Log-10 sorted evidence': 48473026.530578122, 'sorted_posteriors': 0.0}
{'sorted_evidence': 21051641.234099999, 'sorted_binaries': [0, 0, 0, 0, 1, 1, 1, 0, 1], 'Log-10 sorted evidence': 48473195.288697444, 'sorted_posteriors': 0.0}
{'sorted_evidence': 21051652.974679999, 'sorted_binaries': [0, 0, 0, 0, 1, 1, 0, 1, 1], 'Log-10 sorted evidence': 48473222.322381929, 'sorted_posteriors': 0.0}
{'sorted_evidence': 21051655.787379999, 'sorted_binaries': [1, 0, 0, 1, 0, 0, 1, 0, 0], 'Log-10 sorted evidence': 48473228.798863024, 'sorted_posteriors': 0.0}
{'sorted_evidence': 21051752.544140004, 'sorted_binaries': [1, 0, 0, 1, 0, 0, 0, 0, 1], 'Log-10 sorted evidence': 48473451.589536257, 'sorted_posteriors': 0.0}
{'sorted_evidence': 21051945.172310002, 'sorted_binaries': [0, 1, 1, 1, 0, 0, 0, 0, 0], 'Log-10 sorted evidence': 48473895.132288985, 'sorted_posteriors': 0.0}
{'sorted_evidence': 21051973.106679998, 'sorted_binaries': [0, 1, 0, 1, 0, 0, 0, 1, 0], 'Log-10 sorted evidence': 48473959.453552917, 'sorted_posteriors': 0.0}
{'sorted_evidence': 21051974.696850002, 'sorted_binaries': [1, 0, 0, 1, 0, 1, 1, 0, 0], 'Log-10 sorted evidence': 48473963.115054667, 'sorted_posteriors': 0.0}
{'sorted_evidence': 21051988.654580001, 'sorted_binaries': [1, 0, 1, 1, 0, 1, 0, 0, 0], 'Log-10 sorted evidence': 48473995.25391569, 'sorted_posteriors': 0.0}
{'sorted_evidence': 21051993.488169998, 'sorted_binaries': [0, 0, 1, 1, 0, 0, 0, 1, 0], 'Log-10 sorted evidence': 48474006.383667968, 'sorted_posteriors': 0.0}
{'sorted_evidence': 21051997.172680002, 'sorted_binaries': [1, 1, 0, 1, 0, 1, 0, 0, 0], 'Log-10 sorted evidence': 48474014.867565773, 'sorted_posteriors': 0.0}
{'sorted_evidence': 21052034.689659998, 'sorted_binaries': [1, 0, 0, 1, 0, 1, 0, 1, 0], 'Log-10 sorted evidence': 48474101.25360465, 'sorted_posteriors': 0.0}
{'sorted_evidence': 21052042.50268, 'sorted_binaries': [1, 1, 1, 0, 0, 0, 0, 0, 0], 'Log-10 sorted evidence': 48474119.243748039, 'sorted_posteriors': 0.0}
{'sorted_evidence': 21052059.190349996, 'sorted_binaries': [1, 0, 1, 0, 0, 0, 0, 1, 0], 'Log-10 sorted evidence': 48474157.668528207, 'sorted_posteriors': 0.0}
{'sorted_evidence': 21052078.613400001, 'sorted_binaries': [0, 1, 0, 1, 0, 0, 1, 0, 0], 'Log-10 sorted evidence': 48474202.391753606, 'sorted_posteriors': 0.0}
{'sorted_evidence': 21052079.61648, 'sorted_binaries': [1, 1, 0, 0, 0, 0, 0, 1, 0], 'Log-10 sorted evidence': 48474204.701430663, 'sorted_posteriors': 0.0}
{'sorted_evidence': 21052098.994890001, 'sorted_binaries': [0, 0, 1, 1, 0, 0, 1, 0, 0], 'Log-10 sorted evidence': 48474249.321868658, 'sorted_posteriors': 0.0}
{'sorted_evidence': 21052164.006649997, 'sorted_binaries': [1, 0, 1, 0, 0, 0, 1, 0, 0], 'Log-10 sorted evidence': 48474399.016978092, 'sorted_posteriors': 0.0}
{'sorted_evidence': 21052170.555310003, 'sorted_binaries': [0, 0, 0, 1, 0, 0, 1, 1, 0], 'Log-10 sorted evidence': 48474414.095825002, 'sorted_posteriors': 0.0}
{'sorted_evidence': 21052175.370160002, 'sorted_binaries': [0, 1, 0, 1, 0, 0, 0, 0, 1], 'Log-10 sorted evidence': 48474425.182426833, 'sorted_posteriors': 0.0}
{'sorted_evidence': 21052182.68392, 'sorted_binaries': [1, 1, 0, 0, 0, 0, 1, 0, 0], 'Log-10 sorted evidence': 48474442.022981577, 'sorted_posteriors': 0.0}
{'sorted_evidence': 21052195.751650002, 'sorted_binaries': [0, 0, 1, 1, 0, 0, 0, 0, 1], 'Log-10 sorted evidence': 48474472.112541877, 'sorted_posteriors': 0.0}
{'sorted_evidence': 21052240.307340004, 'sorted_binaries': [1, 0, 0, 1, 0, 1, 0, 0, 1], 'Log-10 sorted evidence': 48474574.705809489, 'sorted_posteriors': 0.0}
{'sorted_evidence': 21052248.011440001, 'sorted_binaries': [1, 0, 0, 0, 0, 0, 1, 1, 0], 'Log-10 sorted evidence': 48474592.445155293, 'sorted_posteriors': 0.0}
{'sorted_evidence': 21052260.70724, 'sorted_binaries': [1, 0, 1, 0, 0, 0, 0, 0, 1], 'Log-10 sorted evidence': 48474621.678315118, 'sorted_posteriors': 0.0}
{'sorted_evidence': 21052271.1963, 'sorted_binaries': [0, 0, 0, 1, 0, 0, 0, 1, 1], 'Log-10 sorted evidence': 48474645.830268309, 'sorted_posteriors': 0.0}
{'sorted_evidence': 21052272.270500001, 'sorted_binaries': [1, 0, 1, 1, 1, 0, 0, 0, 0], 'Log-10 sorted evidence': 48474648.303705223, 'sorted_posteriors': 0.0}
{'sorted_evidence': 21052276.41054, 'sorted_binaries': [1, 1, 0, 1, 1, 0, 0, 0, 0], 'Log-10 sorted evidence': 48474657.836499609, 'sorted_posteriors': 0.0}
